username,ip,device_type,prediction
user1,103.188.142.193,Tablet,suspicious
guest,21.156.163.53,Mobile,suspicious
admin,10.9.218.209,Tablet,suspicious
guest,217.28.87.145,Tablet,suspicious
guest,200.162.246.6,Unknown,suspicious
user1,173.96.190.139,Desktop,suspicious
test,183.78.202.123,Mobile,suspicious
admin,110.110.29.228,Mobile,suspicious
john,222.152.153.152,Unknown,suspicious
guest,39.202.64.122,Mobile,suspicious
admin,88.13.202.104,Tablet,suspicious
john,111.196.239.35,Unknown,suspicious
admin,155.152.252.14,Desktop,suspicious
demo,162.227.68.53,Mobile,suspicious
test,73.160.17.72,Tablet,suspicious
user1,24.234.118.210,Unknown,suspicious
user,210.2.24.162,Tablet,suspicious
guest,5.117.83.119,Mobile,suspicious
john,149.122.221.0,Desktop,suspicious
alice,14.168.155.201,Tablet,suspicious
test,130.113.220.49,Unknown,suspicious
john,14.70.176.80,Unknown,suspicious
root,134.159.165.175,Tablet,suspicious
admin,118.24.74.233,Unknown,suspicious
alice,152.63.162.52,Mobile,suspicious
login,207.207.60.88,Desktop,suspicious
demo,207.64.213.33,Unknown,suspicious
login,53.13.94.197,Unknown,suspicious
alice,113.25.228.198,Mobile,suspicious
alice,87.225.179.171,Desktop,suspicious
demo,57.63.127.141,Unknown,suspicious
demo,24.224.64.172,Unknown,suspicious
user1,138.226.65.104,Tablet,suspicious
alice,124.207.211.83,Mobile,suspicious
test,138.119.230.235,Tablet,suspicious
user,106.146.124.65,Unknown,suspicious
user,40.4.226.201,Desktop,suspicious
demo,112.203.23.93,Tablet,suspicious
user,89.141.139.54,Desktop,suspicious
alice,157.80.92.193,Desktop,suspicious
root,151.94.84.101,Mobile,suspicious
admin,19.205.6.23,Tablet,suspicious
john,70.70.251.250,Mobile,suspicious
john,141.112.195.223,Tablet,suspicious
demo,60.206.124.253,Mobile,suspicious
admin,57.74.142.166,Unknown,suspicious
admin,27.253.226.96,Tablet,suspicious
john,23.133.217.186,Unknown,suspicious
root,102.140.7.38,Unknown,suspicious
demo,102.31.205.10,Tablet,suspicious
login,36.27.59.247,Desktop,suspicious
guest,56.9.203.182,Desktop,suspicious
john,145.28.12.99,Unknown,suspicious
user,10.18.2.248,Desktop,suspicious
guest,70.18.139.227,Mobile,suspicious
user1,115.83.207.51,Tablet,suspicious
user,55.194.220.149,Tablet,suspicious
demo,47.143.190.230,Desktop,suspicious
john,169.137.170.240,Tablet,suspicious
alice,110.218.39.115,Desktop,suspicious
user1,184.79.198.124,Desktop,suspicious
test,70.28.15.186,Tablet,suspicious
user1,155.69.176.146,Desktop,suspicious
guest,5.44.180.169,Unknown,suspicious
root,33.39.114.210,Unknown,suspicious
admin,158.143.51.82,Desktop,suspicious
user,214.194.29.203,Desktop,suspicious
user1,114.109.254.83,Mobile,suspicious
test,136.171.220.184,Desktop,suspicious
login,219.56.70.231,Mobile,suspicious
guest,214.64.170.160,Unknown,suspicious
john,88.62.228.253,Unknown,suspicious
root,43.92.132.93,Mobile,suspicious
root,164.160.49.15,Mobile,suspicious
alice,105.209.173.18,Unknown,suspicious
test,53.50.112.100,Mobile,suspicious
guest,80.210.132.189,Unknown,suspicious
guest,169.186.156.232,Unknown,suspicious
root,11.57.70.214,Tablet,suspicious
user1,103.154.122.219,Unknown,suspicious
demo,217.68.105.91,Tablet,suspicious
admin,12.80.78.10,Desktop,suspicious
demo,107.58.224.120,Mobile,suspicious
alice,197.180.173.162,Desktop,suspicious
alice,162.182.5.79,Tablet,suspicious
user1,39.219.253.221,Mobile,suspicious
demo,12.175.92.233,Tablet,suspicious
guest,44.16.72.29,Desktop,suspicious
guest,59.172.162.128,Tablet,suspicious
user,210.225.29.114,Mobile,suspicious
root,109.158.174.36,Desktop,suspicious
demo,132.43.70.58,Mobile,suspicious
john,203.200.37.146,Unknown,suspicious
root,210.100.198.170,Tablet,suspicious
user1,209.63.188.104,Tablet,suspicious
alice,208.103.135.225,Tablet,suspicious
guest,30.38.254.136,Unknown,suspicious
root,177.195.82.166,Unknown,suspicious
guest,174.186.255.79,Unknown,suspicious
john,52.178.139.221,Unknown,suspicious
john,31.235.196.215,Unknown,suspicious
root,13.213.27.231,Unknown,suspicious
user,157.35.160.59,Unknown,suspicious
guest,188.146.173.173,Mobile,suspicious
demo,92.215.136.130,Mobile,suspicious
john,175.200.47.134,Desktop,suspicious
demo,41.30.207.13,Tablet,suspicious
guest,40.236.191.200,Tablet,suspicious
guest,105.112.158.15,Tablet,suspicious
admin,14.180.171.56,Tablet,suspicious
admin,191.241.171.214,Mobile,suspicious
root,217.32.76.64,Desktop,suspicious
test,134.238.66.145,Desktop,suspicious
test,114.36.117.182,Mobile,suspicious
test,221.137.207.95,Mobile,suspicious
root,86.186.23.35,Mobile,suspicious
demo,217.176.251.15,Mobile,suspicious
alice,143.58.98.201,Tablet,suspicious
guest,59.196.154.254,Tablet,suspicious
guest,142.226.37.91,Tablet,suspicious
user1,119.131.9.188,Desktop,suspicious
user,73.98.186.158,Unknown,suspicious
root,15.58.199.246,Mobile,suspicious
test,112.223.238.237,Mobile,suspicious
user,209.18.60.117,Desktop,suspicious
user,166.138.203.63,Tablet,suspicious
john,201.165.118.45,Desktop,suspicious
admin,73.43.21.39,Unknown,suspicious
john,37.184.124.192,Tablet,suspicious
guest,196.224.189.99,Mobile,suspicious
admin,39.83.137.176,Unknown,suspicious
guest,120.160.114.189,Unknown,suspicious
demo,96.100.97.48,Desktop,suspicious
alice,188.163.60.242,Desktop,normal
root,114.173.141.3,Desktop,suspicious
admin,36.214.152.158,Unknown,suspicious
guest,50.244.179.127,Unknown,suspicious
user,82.223.5.67,Desktop,suspicious
john,23.176.181.86,Tablet,suspicious
login,193.44.64.139,Desktop,suspicious
user1,83.249.163.164,Tablet,suspicious
test,30.172.97.253,Desktop,suspicious
user,116.154.191.131,Mobile,suspicious
test,211.97.23.46,Tablet,suspicious
user1,28.229.183.47,Desktop,suspicious
user,48.167.30.118,Desktop,suspicious
john,69.203.63.190,Tablet,suspicious
test,205.11.30.138,Desktop,suspicious
user,171.4.95.30,Mobile,suspicious
admin,218.147.104.199,Unknown,suspicious
login,138.82.193.217,Tablet,suspicious
root,31.208.9.150,Tablet,suspicious
alice,128.224.67.95,Tablet,suspicious
admin,93.35.215.78,Tablet,suspicious
login,194.247.33.194,Desktop,suspicious
user1,30.179.34.214,Mobile,suspicious
root,11.100.195.35,Unknown,suspicious
alice,64.87.73.151,Unknown,suspicious
john,201.199.145.66,Tablet,suspicious
user1,34.46.33.34,Tablet,suspicious
john,66.201.246.162,Tablet,suspicious
admin,183.188.26.11,Tablet,suspicious
login,30.34.246.34,Mobile,suspicious
guest,84.227.89.210,Mobile,suspicious
alice,191.86.40.125,Desktop,suspicious
test,193.139.122.249,Unknown,suspicious
login,174.123.158.224,Desktop,suspicious
root,176.192.225.182,Mobile,suspicious
alice,164.107.83.172,Desktop,suspicious
alice,100.154.156.229,Unknown,suspicious
admin,40.70.230.8,Unknown,suspicious
user1,3.18.10.226,Desktop,suspicious
test,5.43.154.124,Desktop,suspicious
john,71.165.220.197,Unknown,suspicious
test,213.174.16.99,Unknown,suspicious
admin,61.185.159.9,Tablet,suspicious
root,30.22.184.103,Mobile,suspicious
test,39.69.248.160,Tablet,suspicious
root,215.203.32.8,Desktop,suspicious
user1,178.109.131.61,Unknown,suspicious
john,31.143.106.113,Tablet,suspicious
test,31.36.40.181,Unknown,suspicious
user,197.175.26.130,Tablet,suspicious
guest,43.139.69.74,Unknown,suspicious
alice,78.36.191.138,Mobile,suspicious
user1,198.113.85.24,Desktop,suspicious
alice,88.80.112.251,Tablet,suspicious
test,19.16.20.253,Tablet,suspicious
user1,82.71.114.152,Mobile,suspicious
login,168.245.39.219,Desktop,suspicious
root,13.96.110.60,Unknown,suspicious
login,155.253.170.52,Mobile,suspicious
root,219.133.57.44,Tablet,suspicious
john,190.134.8.133,Mobile,suspicious
login,89.214.127.172,Desktop,suspicious
guest,69.238.191.25,Mobile,suspicious
test,11.40.131.11,Unknown,suspicious
guest,163.113.13.108,Tablet,suspicious
demo,45.224.57.14,Desktop,suspicious
user1,5.27.117.73,Desktop,suspicious
admin,26.212.231.6,Desktop,suspicious
test,174.236.85.189,Mobile,suspicious
login,21.106.45.196,Desktop,suspicious
john,57.11.79.217,Mobile,suspicious
john,29.193.95.115,Unknown,suspicious
user,78.136.121.11,Tablet,suspicious
user1,29.170.13.102,Unknown,suspicious
user,172.232.133.61,Desktop,suspicious
login,209.41.142.126,Unknown,suspicious
admin,138.13.135.253,Desktop,suspicious
test,136.129.61.199,Unknown,suspicious
user1,187.186.253.248,Mobile,suspicious
root,93.62.24.38,Tablet,suspicious
demo,125.16.95.144,Mobile,suspicious
demo,12.148.95.182,Unknown,suspicious
user,105.165.21.209,Mobile,suspicious
john,128.205.134.163,Unknown,suspicious
login,203.167.24.112,Mobile,suspicious
user1,219.247.40.90,Tablet,suspicious
admin,170.177.31.13,Tablet,suspicious
admin,58.81.132.208,Tablet,suspicious
guest,203.41.108.134,Desktop,suspicious
demo,190.65.49.79,Desktop,suspicious
root,34.42.145.202,Desktop,suspicious
demo,128.194.248.82,Tablet,suspicious
john,42.147.107.32,Desktop,suspicious
guest,89.24.204.161,Tablet,suspicious
user1,110.34.82.68,Tablet,suspicious
test,155.152.34.88,Mobile,suspicious
root,28.229.64.199,Unknown,suspicious
john,69.214.240.33,Tablet,suspicious
alice,66.175.132.191,Desktop,suspicious
test,140.119.185.248,Desktop,suspicious
user1,194.86.151.172,Desktop,suspicious
guest,66.225.55.92,Mobile,suspicious
user,175.177.54.121,Mobile,suspicious
user,11.231.189.246,Mobile,suspicious
user,121.99.206.61,Desktop,suspicious
demo,45.41.229.47,Tablet,suspicious
test,119.129.166.91,Tablet,suspicious
guest,90.113.131.77,Desktop,suspicious
user,195.31.174.114,Mobile,suspicious
guest,140.28.145.32,Desktop,suspicious
root,119.184.107.45,Unknown,suspicious
demo,21.252.9.67,Desktop,suspicious
login,129.90.79.175,Tablet,suspicious
admin,56.92.129.246,Tablet,suspicious
guest,24.149.239.5,Unknown,suspicious
user,129.126.77.173,Tablet,suspicious
user,81.146.191.193,Unknown,suspicious
root,7.103.28.121,Tablet,suspicious
john,172.44.136.185,Tablet,suspicious
demo,166.191.121.47,Tablet,suspicious
test,214.98.11.130,Unknown,suspicious
test,57.32.246.112,Desktop,suspicious
john,154.58.182.193,Unknown,suspicious
alice,157.28.174.44,Tablet,suspicious
alice,119.72.135.108,Unknown,suspicious
user,27.98.128.103,Desktop,suspicious
john,98.161.66.247,Unknown,suspicious
guest,11.55.109.71,Desktop,suspicious
login,31.105.105.132,Tablet,suspicious
alice,221.163.123.157,Desktop,suspicious
alice,145.105.5.122,Unknown,suspicious
demo,217.73.9.77,Unknown,suspicious
admin,50.177.236.44,Unknown,suspicious
guest,138.49.115.100,Desktop,suspicious
guest,197.56.55.102,Unknown,suspicious
guest,18.197.211.159,Unknown,suspicious
admin,216.118.126.240,Desktop,suspicious
admin,78.145.43.38,Desktop,suspicious
login,107.198.177.241,Unknown,suspicious
john,47.225.95.93,Desktop,suspicious
john,187.226.63.17,Mobile,suspicious
demo,27.250.163.88,Tablet,suspicious
test,210.88.45.212,Tablet,suspicious
root,106.4.228.26,Tablet,normal
alice,67.239.221.79,Tablet,suspicious
login,52.59.95.160,Tablet,suspicious
login,11.13.140.191,Mobile,suspicious
root,146.131.227.164,Tablet,suspicious
john,77.202.231.207,Tablet,suspicious
root,170.144.124.144,Tablet,suspicious
user1,201.204.105.39,Mobile,suspicious
root,221.159.13.251,Desktop,suspicious
admin,77.169.8.82,Unknown,suspicious
test,84.183.228.240,Tablet,suspicious
guest,57.169.27.160,Desktop,suspicious
alice,159.202.99.163,Mobile,suspicious
login,162.76.150.172,Desktop,suspicious
login,45.219.186.119,Tablet,suspicious
user1,64.23.94.66,Tablet,suspicious
admin,39.56.205.168,Unknown,suspicious
root,212.212.162.172,Mobile,suspicious
demo,97.224.211.77,Tablet,suspicious
test,186.102.25.148,Desktop,suspicious
demo,50.239.200.244,Unknown,suspicious
test,202.255.46.244,Unknown,suspicious
login,210.21.230.150,Tablet,suspicious
john,4.21.60.122,Desktop,suspicious
john,190.162.67.81,Unknown,suspicious
demo,163.164.112.16,Mobile,suspicious
john,115.98.250.92,Tablet,suspicious
guest,220.169.249.50,Unknown,suspicious
guest,16.7.31.210,Desktop,suspicious
alice,155.39.162.134,Desktop,suspicious
guest,38.1.236.162,Desktop,suspicious
alice,131.229.255.131,Mobile,suspicious
user,144.152.144.188,Tablet,suspicious
test,206.52.209.217,Desktop,suspicious
user,2.239.200.146,Tablet,suspicious
user1,41.46.102.49,Tablet,suspicious
user,185.37.79.199,Mobile,suspicious
test,135.213.81.190,Tablet,suspicious
user,22.204.234.101,Unknown,suspicious
login,65.184.83.35,Mobile,suspicious
guest,116.142.13.171,Unknown,suspicious
alice,212.51.183.119,Unknown,suspicious
guest,203.108.245.73,Unknown,suspicious
demo,194.255.173.12,Tablet,suspicious
admin,126.157.44.149,Unknown,suspicious
user,91.68.90.6,Tablet,suspicious
alice,96.130.173.17,Unknown,suspicious
test,125.69.251.15,Unknown,suspicious
admin,126.122.229.201,Desktop,suspicious
alice,9.34.43.225,Mobile,suspicious
admin,193.239.117.254,Tablet,suspicious
admin,112.166.246.217,Tablet,suspicious
user,10.210.3.59,Unknown,suspicious
user,158.101.50.214,Unknown,suspicious
user,93.136.133.10,Desktop,suspicious
user,175.254.204.49,Unknown,suspicious
alice,111.77.31.7,Desktop,suspicious
root,56.244.194.104,Mobile,suspicious
demo,101.23.82.251,Tablet,suspicious
guest,104.128.156.66,Desktop,suspicious
admin,214.124.152.137,Unknown,suspicious
user,112.129.240.232,Desktop,suspicious
test,8.10.108.255,Tablet,suspicious
login,77.109.30.199,Mobile,suspicious
root,105.144.143.101,Mobile,suspicious
user1,115.210.17.167,Desktop,suspicious
alice,16.226.127.119,Desktop,suspicious
guest,37.139.188.169,Unknown,suspicious
guest,182.56.27.213,Tablet,suspicious
john,155.90.200.129,Tablet,suspicious
test,183.174.60.181,Desktop,suspicious
user,8.251.191.27,Tablet,suspicious
root,62.42.112.167,Mobile,suspicious
alice,151.164.62.61,Unknown,suspicious
test,19.253.95.219,Unknown,suspicious
user1,30.48.39.5,Unknown,suspicious
admin,171.174.86.200,Desktop,suspicious
alice,197.75.145.201,Mobile,suspicious
guest,17.175.228.111,Tablet,suspicious
guest,15.131.8.111,Tablet,suspicious
admin,219.175.240.61,Mobile,suspicious
root,159.34.9.167,Unknown,suspicious
demo,185.108.34.133,Mobile,suspicious
login,26.175.249.25,Unknown,suspicious
admin,113.245.34.123,Tablet,suspicious
login,36.78.87.58,Mobile,suspicious
test,28.68.171.11,Unknown,suspicious
user1,129.73.104.80,Desktop,suspicious
root,120.43.212.73,Desktop,suspicious
demo,183.159.208.183,Mobile,suspicious
alice,52.16.197.179,Mobile,suspicious
user1,82.171.147.149,Desktop,suspicious
guest,178.96.215.147,Desktop,suspicious
guest,37.34.96.6,Tablet,suspicious
alice,180.247.125.18,Tablet,suspicious
demo,14.126.238.60,Desktop,suspicious
login,207.186.221.164,Tablet,suspicious
user1,220.158.171.86,Desktop,suspicious
admin,147.247.243.156,Desktop,suspicious
user1,12.165.104.223,Desktop,suspicious
user1,22.188.97.225,Mobile,suspicious
guest,3.20.70.187,Unknown,suspicious
john,114.213.103.163,Tablet,suspicious
login,162.159.50.187,Desktop,suspicious
guest,30.36.198.94,Tablet,suspicious
user1,66.154.10.91,Mobile,suspicious
login,93.40.67.120,Mobile,suspicious
login,148.110.18.202,Unknown,suspicious
alice,133.122.229.106,Tablet,suspicious
root,20.83.109.142,Desktop,suspicious
user1,7.251.85.121,Tablet,suspicious
user1,213.1.166.245,Unknown,suspicious
user1,128.23.204.107,Mobile,suspicious
admin,8.115.35.163,Unknown,suspicious
test,143.12.18.222,Desktop,suspicious
root,121.224.206.136,Tablet,suspicious
root,155.98.157.152,Mobile,suspicious
test,211.120.50.56,Mobile,suspicious
admin,107.39.19.162,Desktop,suspicious
alice,56.26.14.37,Tablet,suspicious
demo,4.52.89.25,Tablet,suspicious
root,135.165.4.201,Mobile,suspicious
admin,113.55.25.225,Tablet,suspicious
guest,102.8.215.12,Mobile,suspicious
demo,114.13.35.250,Tablet,suspicious
demo,78.67.227.85,Desktop,suspicious
root,17.137.158.213,Desktop,suspicious
login,46.224.236.156,Tablet,suspicious
test,112.77.206.43,Mobile,suspicious
root,36.77.162.147,Tablet,suspicious
john,194.74.121.20,Tablet,suspicious
user,73.37.239.118,Unknown,suspicious
alice,65.11.200.97,Unknown,suspicious
login,109.232.136.116,Tablet,suspicious
guest,217.91.113.8,Tablet,suspicious
john,199.32.27.54,Unknown,suspicious
demo,155.86.54.251,Tablet,suspicious
login,52.65.109.170,Tablet,suspicious
admin,26.147.201.26,Unknown,suspicious
admin,211.83.151.179,Mobile,suspicious
admin,109.105.69.252,Mobile,suspicious
john,56.155.173.239,Desktop,suspicious
user,14.3.177.106,Tablet,suspicious
guest,134.235.249.232,Desktop,suspicious
demo,41.206.229.22,Tablet,suspicious
alice,27.26.244.179,Desktop,suspicious
login,5.147.157.234,Desktop,suspicious
login,40.223.123.206,Mobile,suspicious
login,157.200.159.242,Tablet,suspicious
admin,165.165.151.250,Tablet,suspicious
john,35.254.102.12,Mobile,suspicious
admin,86.246.238.4,Desktop,suspicious
login,13.244.200.47,Unknown,suspicious
john,56.171.122.40,Tablet,suspicious
alice,12.195.103.196,Tablet,suspicious
alice,51.74.216.93,Tablet,suspicious
admin,194.200.156.123,Desktop,suspicious
john,104.64.156.224,Mobile,suspicious
root,179.191.4.102,Unknown,suspicious
login,95.25.138.165,Desktop,suspicious
admin,23.170.253.68,Unknown,suspicious
test,159.65.194.103,Unknown,suspicious
test,210.186.8.135,Mobile,suspicious
test,137.209.58.180,Mobile,suspicious
root,91.94.56.179,Mobile,suspicious
demo,212.118.214.157,Desktop,suspicious
admin,14.69.152.33,Desktop,suspicious
admin,148.149.166.39,Unknown,suspicious
john,62.155.245.59,Desktop,suspicious
user1,4.223.79.104,Tablet,suspicious
guest,58.105.88.119,Unknown,suspicious
test,181.192.34.196,Tablet,suspicious
root,140.104.131.89,Unknown,suspicious
demo,11.4.45.0,Desktop,suspicious
login,158.219.193.190,Desktop,suspicious
alice,134.168.78.145,Tablet,suspicious
alice,30.151.175.47,Desktop,suspicious
user,120.238.72.234,Unknown,suspicious
alice,91.54.250.101,Tablet,suspicious
john,133.103.185.176,Unknown,suspicious
admin,144.101.27.100,Unknown,suspicious
test,103.209.210.0,Desktop,suspicious
admin,152.3.192.106,Mobile,suspicious
demo,151.84.111.4,Mobile,suspicious
root,103.152.47.177,Unknown,suspicious
john,100.155.251.91,Unknown,suspicious
admin,198.141.155.145,Unknown,suspicious
login,54.187.183.28,Tablet,suspicious
alice,5.46.109.10,Tablet,suspicious
root,7.173.84.146,Unknown,suspicious
john,142.74.209.246,Unknown,suspicious
john,152.157.178.49,Tablet,suspicious
login,53.178.179.26,Desktop,suspicious
alice,182.170.197.133,Mobile,suspicious
admin,20.255.101.139,Unknown,suspicious
john,53.29.238.245,Mobile,suspicious
admin,185.155.5.137,Mobile,suspicious
user,101.115.202.165,Unknown,suspicious
admin,125.186.112.246,Tablet,suspicious
login,111.104.205.146,Tablet,suspicious
test,108.226.154.105,Desktop,suspicious
root,144.218.118.134,Desktop,suspicious
root,201.101.30.89,Unknown,suspicious
guest,83.237.133.50,Tablet,suspicious
login,222.231.169.92,Desktop,suspicious
root,171.9.217.235,Mobile,suspicious
login,115.147.171.118,Unknown,suspicious
alice,151.73.50.178,Mobile,suspicious
test,170.28.161.71,Mobile,suspicious
guest,19.229.91.174,Mobile,suspicious
guest,178.123.225.36,Tablet,suspicious
demo,147.28.105.251,Mobile,suspicious
login,219.106.215.151,Unknown,suspicious
admin,80.154.220.84,Unknown,suspicious
test,166.163.238.115,Desktop,suspicious
alice,40.65.128.66,Unknown,suspicious
admin,160.18.241.171,Desktop,suspicious
login,57.60.170.233,Unknown,suspicious
test,130.235.78.95,Desktop,suspicious
